,ID,Accuracy,F1-Score,Recall,Precision,Time (Sec)
0,RFC-0001,0.8870950899520759,0.8910651070708354,0.9161888656490588,0.8672847248528044,0.35694084167480467
1,RFC-0002,0.8274704113852698,0.8308980967828514,0.8409738041449503,0.821070087847878,0.518247652053833
2,RFC-0003,0.7393226181619083,0.77772491322108,0.9044205472674584,0.6822335679161948,0.4311822414398193
3,RFC-0004,0.9955643117136102,0.9956131237843897,0.9985673037405075,0.9926781943115885,0.24748005867004394
4,RFC-0005,0.8756964646372605,0.8798817470042175,0.9032956987699178,0.8576622480082762,0.368601655960083
5,RFC-0006,0.5040231044803042,0.6702331884034983,1.0,0.5040231044803042,0.20305824279785156
6,RFC-0007,0.8160197874214351,0.8264497157365644,0.8691150162169803,0.7877940859317322,0.8121317386627197
7,RFC-0008,0.7805340017822406,0.8000116514051021,0.8708562932092867,0.7398659648307968,0.14876136779785157
8,RFC-0009,0.7547444543753424,0.7817028611265412,0.8708558220137329,0.7093497575513809,0.23873162269592285
9,RFC-0010,0.7654727108190046,0.7897497778330701,0.8736201169088524,0.7207807098747658,0.2631082534790039
10,RFC-0011,0.8746132459142351,0.8786251558939767,0.9004300444756248,0.857852782312553,0.3988304138183594
11,RFC-0012,0.7269426696603912,0.7639943229481249,0.8763796474933706,0.6772678129170513,0.227113676071167
12,RFC-0013,0.7334943398093755,0.7754398525041731,0.9127097670985087,0.6741035783067431,0.5321431636810303
13,RFC-0014,0.8048790934968698,0.8077239730744129,0.81313902624821,0.802386605993757,0.8626045703887939
14,RFC-0015,0.7446348741064686,0.7756314604980946,0.8754600831921927,0.6963295812315974,0.21982316970825194
15,RFC-0016,0.5040231044803042,0.6702331884034983,1.0,0.5040231044803042,0.538994836807251
16,RFC-0017,0.8029704012090185,0.8172536770401825,0.8741298981432278,0.7673398352863162,0.18023180961608887
17,RFC-0018,0.7363298425022246,0.771073122602106,0.8805758533220596,0.6858709106273893,0.18504710197448732
18,RFC-0019,0.8149366485121456,0.818307527286396,0.8268516545508329,0.8099599792895358,0.37310013771057127
19,RFC-0020,0.7282333375856318,0.7722571675169838,0.9138363433130806,0.668810286936869,0.2812188148498535
20,RFC-0021,0.8856509668170401,0.8930798960456459,0.9475029515165951,0.8445711828913207,0.2052602767944336
21,RFC-0022,0.9515680672159359,0.9533511388732336,0.9818871381938028,0.9264275646240343,0.3086999416351318
22,RFC-0023,0.8304620829549385,0.8342386923171855,0.8463976314570152,0.8224486954962498,0.33007173538208007
23,RFC-0024,0.8109653165419421,0.8139875592615626,0.8206091511412094,0.8074814092783538,0.5907816410064697
24,RFC-0025,0.8238081581078186,0.8271489951422174,0.8364705882352942,0.8180560629302048,0.9228160858154297
25,RFC-0026,0.7363303213846406,0.7694722760920539,0.8726973589489198,0.688167716102428,0.1430427074432373
26,RFC-0027,0.798791979198412,0.8132599507560252,0.8691146497315495,0.7642273726072366,0.15382180213928223
27,RFC-0028,0.7457190771989051,0.7841031782038208,0.9160870350543316,0.6853761628958424,0.7953988552093506
28,RFC-0029,0.5040231044803042,0.6702331884034983,1.0,0.5040231044803042,0.27648606300354006
29,RFC-0030,0.7753249583006486,0.8004674623584881,0.894188640522294,0.7245491237965724,0.7137565612792969
30,RFC-0031,0.8330924909507852,0.83708475375504,0.8507979173156514,0.8238303479098941,0.6321389198303222
31,RFC-0032,0.7925518619679965,0.8044067398803634,0.8463967937760304,0.7664147758384228,0.6647359371185303
32,RFC-0033,0.7380330809312612,0.7770727741669528,0.9054441410759487,0.6806812377811048,0.45171542167663575
33,RFC-0034,0.8350009570997179,0.8389275949053415,0.8525374142358647,0.8257632942858819,0.31710095405578614
34,RFC-0035,0.7327202795928381,0.7725742634361896,0.9001222490687344,0.6768009601560335,0.35420641899108884
35,RFC-0036,0.806477988768345,0.8092862983708592,0.8146738672327996,0.8039793293327996,0.7303006649017334
36,RFC-0037,0.89483206059246,0.8986330461775143,0.9248872926412343,0.8738310153465033,0.5838753700256347
37,RFC-0038,0.8064263492811377,0.8096885850678877,0.8170272796048239,0.8024899316062621,0.5680764675140381
38,RFC-0039,0.758716345041698,0.7877579402119455,0.8882514194766065,0.7077772384900255,0.31726861000061035
39,RFC-0040,0.7774393837953906,0.8008511672637623,0.8879440952652701,0.7293413277716347,0.3110053539276123
40,RFC-0041,0.830049618869457,0.8420754341522919,0.8989969817307013,0.7919537517461595,0.7724626064300537
41,RFC-0042,0.8146273303781854,0.8180270704543966,0.8266470509702701,0.8096019968685721,0.6307494163513183
42,RFC-0043,0.7429330058132335,0.7800162176908811,0.903910190127406,0.6860990497028527,0.4725393772125244
43,RFC-0044,0.7585096673722644,0.7898480543574117,0.9001232961699654,0.7037537165242241,0.5318938732147217
44,RFC-0045,0.7961104105977743,0.8085960945195481,0.854480938830964,0.7674055587534342,0.5442915916442871
45,RFC-0046,0.9348567336787228,0.9373985321278564,0.9676623726790347,0.9089754895509682,0.43251447677612304
46,RFC-0047,0.748142887339054,0.7825717267008867,0.8989974529262552,0.6928993248060079,0.4075334548950195
47,RFC-0048,0.7298318603930055,0.7703939852484756,0.8987921163748307,0.6742039919501812,0.3039552211761475
48,RFC-0049,0.7833708214017341,0.8074288983746548,0.9010446405432362,0.7314590450951861,0.6137871265411377
49,RFC-0050,0.5040231044803042,0.6702331884034983,1.0,0.5040231044803042,0.4638023853302002
50,RFC-0051,0.7352990614037667,0.7763981396165821,0.9112776467446931,0.6764313879929051,0.47300000190734864
51,RFC-0052,0.8076125676305018,0.8105372832351196,0.8165157706534174,0.8046721500348099,0.4456917762756348
52,RFC-0053,0.7553636626417043,0.7856378013731382,0.8891727638498772,0.7037798284080881,0.37851862907409667
53,RFC-0054,0.7635136826683009,0.7940977935979092,0.904831377435492,0.7075524782308251,0.7317492961883545
54,RFC-0055,0.80307374669488,0.8059719176507473,0.811501464632847,0.8005194129816793,0.8798622608184814
55,RFC-0056,0.7826484538815615,0.8032565965625071,0.8800652344066993,0.7388457375802069,0.34605889320373534
56,RFC-0057,0.7242619923131391,0.7774354241412658,0.9552813430120392,0.6555128003458979,0.6221559524536133
57,RFC-0058,0.7929645388901075,0.8125964756120834,0.8906057742397391,0.7471946399910795,0.5948385238647461
