,ID,Accuracy,F1-Score,Recall,Precision,Time (Sec)
0,GBC-0001,0.9256240935321209,0.9285605074552933,0.9590664568973868,0.8999386224077502,0.052341032028198245
1,GBC-0002,0.8468639919398768,0.856360698310563,0.9057504181860543,0.8120892139134517,0.055984115600585936
2,GBC-0003,0.9847843226667153,0.9850620282934713,0.9952926517053353,0.9750418498043238,0.05894250869750976
3,GBC-0004,0.9850423072661227,0.9853232022330276,0.9961112754478322,0.9747678087010611,0.10369200706481933
4,GBC-0005,0.8301001276620708,0.8407074431470946,0.8893758491336546,0.7971192570200951,0.04765729904174805
5,GBC-0006,0.7751703191871023,0.7942800136493803,0.861134848314298,0.7371201292163687,0.048063802719116214
6,GBC-0007,0.9245411541571716,0.9274502387997829,0.9569171769103708,0.8997513419491497,0.05071859359741211
7,GBC-0008,0.9030329352711931,0.9082164594445447,0.9518011973602578,0.8684570573683696,0.06675548553466797
8,GBC-0009,0.9766867402646863,0.9773209680211942,0.9964184949490456,0.958948409082096,0.09781856536865234
9,GBC-0010,0.912523147646233,0.9170652227574603,0.9595781752690395,0.8781637373887214,0.052814054489135745
10,GBC-0011,1.0,1.0,1.0,1.0,0.5288955211639405
11,GBC-0012,0.7903342506148652,0.8053934578545515,0.8606220304863523,0.7569385477373947,0.042255401611328125
12,GBC-0013,0.9839591550545441,0.984290491896231,0.9970323056907334,0.9718702716346608,0.056432914733886716
13,GBC-0014,0.9893749826238846,0.9895414040478524,0.9971347121911378,0.982065599909402,0.06163172721862793
14,GBC-0015,0.9237674930093144,0.9267278491132078,0.9564063485747644,0.8988482274189742,0.0516514778137207
15,GBC-0016,0.8272121607400755,0.8380401236106121,0.886819508543037,0.7944090110441184,0.03963422775268555
16,GBC-0017,0.8168966743345496,0.8281596382003039,0.8753578861120346,0.7858455299732187,0.04092693328857422
17,GBC-0018,0.7916754938441661,0.8060079501765077,0.8583712340349783,0.7597280097612482,0.04475812911987305
18,GBC-0019,0.8959668788958248,0.9006144551187157,0.935222810053219,0.8685040277184516,0.04545989036560059
19,GBC-0020,0.7884249730262829,0.8027869423571655,0.8540733023216852,0.7574164011811009,0.03885087966918945
20,GBC-0021,0.9791624160309613,0.9795651007479652,0.9907899069912333,0.9685971415408685,0.09366445541381836
21,GBC-0022,0.8124608796298451,0.8237716272253024,0.869525113414152,0.7826643670887327,0.04041609764099121
22,GBC-0023,0.9991747525740928,0.999182030133858,1.0,0.9983654180778612,0.19112567901611327
23,GBC-0024,0.7601613328255407,0.786228580632929,0.8750516090019292,0.7138909672841927,0.04475235939025879
24,GBC-0025,0.7837326835785765,0.799602950902829,0.8559146821916876,0.750367603753749,0.04313220977783203
25,GBC-0026,0.9589953472582586,0.9604465014689391,0.9877198061815623,0.9346419074043144,0.08566951751708984
26,GBC-0027,1.0,1.0,1.0,1.0,0.2248469829559326
27,GBC-0028,0.959201705672748,0.9604765248943551,0.9835244380338579,0.9384875088808983,0.06300578117370606
28,GBC-0029,0.5883532470821761,0.6542668853985398,0.7732246791289163,0.5675125736009445,0.03956127166748047
29,GBC-0030,0.9980400406890426,0.9980598170966347,1.0,0.9961280573320593,0.13898558616638185
30,GBC-0031,0.8927686360750371,0.8984818598077355,0.9414645804919803,0.8592663900287985,0.05951361656188965
31,GBC-0032,0.9956674443628423,0.9957205229959353,1.0,0.9914776896727668,0.0983321189880371
32,GBC-0033,0.5343004319386371,0.6464358163181986,0.8616524828079066,0.531523570391474,0.04487543106079102
33,GBC-0034,0.7888905797576669,0.8030549532285359,0.8537657686901025,0.7582129457235258,0.04483499526977539
34,GBC-0035,1.0,1.0,1.0,1.0,0.26007866859436035
35,GBC-0036,0.8751294279496795,0.8825219504381124,0.9305157235338619,0.8392500989908271,0.06364588737487793
36,GBC-0037,0.7955952794431874,0.8113274519961647,0.8718788399165461,0.7586811206763479,0.0576683521270752
37,GBC-0038,0.8389726881386013,0.8483238271300226,0.8933689696785662,0.8076352581415481,0.05538463592529297
38,GBC-0039,0.9128843048017407,0.9168185990800268,0.9525172051821039,0.8837061309262932,0.06247754096984863
39,GBC-0040,0.8534146378125822,0.8623588404040279,0.911072153128084,0.8186310706683797,0.0636054515838623
40,GBC-0041,0.9926759723275136,0.9927806721597434,0.9990789697570988,0.9865621543319497,0.12982115745544434
41,GBC-0042,0.8252527468229809,0.8362338526293007,0.8852844057831402,0.7923870312876555,0.04967575073242188
42,GBC-0043,0.8591394908655173,0.8680014813856856,0.9188492881020505,0.8225200950886308,0.052185344696044925
43,GBC-0044,0.8065298011853137,0.8192649950217834,0.8699348964809545,0.7742653129554408,0.04692907333374023
44,GBC-0045,0.9602332716062767,0.9615144868656655,0.9855711544552849,0.938605585976771,0.07176070213317871
45,GBC-0046,0.9993294448967962,0.9993353652176629,1.0,0.9986719575518883,0.09353752136230468
46,GBC-0047,0.906230672604986,0.9111617987294094,0.9540520985217549,0.8719657148421722,0.03975801467895508
47,GBC-0048,1.0,1.0,1.0,1.0,0.13107657432556152
48,GBC-0049,0.7877553756879113,0.8057854044050228,0.8735181292489405,0.747897190163574,0.04768838882446289
49,GBC-0050,0.8262845655000071,0.8369793459732329,0.8846705950414521,0.7942354646120084,0.048142862319946286
50,GBC-0051,1.0,1.0,1.0,1.0,0.17078495025634766
51,GBC-0052,0.9717865094300594,0.9724551744664856,0.9879245668273094,0.957470066228565,0.04796595573425293
52,GBC-0053,0.9318136354584758,0.9348710506609906,0.9708350894093563,0.9014868990515426,0.06768178939819336
53,GBC-0054,0.9249536581495212,0.9279591658541666,0.9589638933317977,0.8988997449078979,0.0978691577911377
54,GBC-0055,0.7881675072161595,0.8033223506253346,0.8581659498386156,0.755092069149576,0.044009733200073245
55,GBC-0056,0.7999272497796143,0.8145839562119607,0.8717766951914493,0.7644729125270211,0.04730896949768067
56,GBC-0057,0.8477409054575702,0.8565121533878018,0.9014529576683149,0.815897022694756,0.0500882625579834
57,GBC-0058,0.9488860862443287,0.9504923929311124,0.9734954071522249,0.9285550836525094,0.06517753601074219
58,GBC-0059,0.9249537645678358,0.9284423058645709,0.9658206263236014,0.8938647341011196,0.08730516433715821
59,GBC-0060,0.9169589822578056,0.9210859956232849,0.9615225375451235,0.8839170187278411,0.05889248847961426
60,GBC-0061,0.9938106975148531,0.9938949081349113,0.9993859798380658,0.9884662408267613,0.1173579216003418
61,GBC-0062,0.9992778985256141,0.9992842274012474,1.0,0.9985697080631357,0.17793006896972657
62,GBC-0063,0.7981745800434,0.8123903526931485,0.8668644291858525,0.7644007187963482,0.05165815353393555
63,GBC-0064,0.9338766875117976,0.9362128735668891,0.9627505778689919,0.911100668740138,0.04806675910949707
64,GBC-0065,0.9665257466475238,0.9677457549764338,0.9963158266733332,0.9407712653819624,0.1596689224243164
