,ID,Accuracy,F1-Score,Recall,Precision,Time (Sec)
61,LR-0062,1.0,1.0,1.0,1.0,0.010076904296875
62,LR-0063,1.0,1.0,1.0,1.0,0.006001329421997071
63,LR-0064,1.0,1.0,1.0,1.0,0.0060024261474609375
64,LR-0065,1.0,1.0,1.0,1.0,0.005901861190795899
65,LR-0066,1.0,1.0,1.0,1.0,0.007200860977172851
66,LR-0067,1.0,1.0,1.0,1.0,0.010404491424560547
67,LR-0068,1.0,1.0,1.0,1.0,0.009603404998779297
68,LR-0069,1.0,1.0,1.0,1.0,0.0078070640563964845
69,LR-0070,1.0,1.0,1.0,1.0,0.006000375747680664
70,LR-0071,1.0,1.0,1.0,1.0,0.004599952697753906
71,LR-0072,1.0,1.0,1.0,1.0,0.00801382064819336
72,LR-0073,1.0,1.0,1.0,1.0,0.005638980865478515
73,LR-0074,1.0,1.0,1.0,1.0,0.006103038787841797
74,LR-0075,1.0,1.0,1.0,1.0,0.005997753143310547
75,LR-0076,1.0,1.0,1.0,1.0,0.007629299163818359
76,LR-0077,1.0,1.0,1.0,1.0,0.006002283096313477
77,LR-0078,1.0,1.0,1.0,1.0,0.006809425354003906
78,LR-0079,1.0,1.0,1.0,1.0,0.008700180053710937
79,LR-0080,1.0,1.0,1.0,1.0,0.005997085571289062
80,LR-0081,1.0,1.0,1.0,1.0,0.006006479263305664
81,LR-0082,0.7,0.5780430268751153,0.4778325123152709,0.7729411764705881,0.006201791763305664
82,LR-0083,1.0,1.0,1.0,1.0,0.006001996994018555
83,LR-0084,1.0,1.0,1.0,1.0,0.011074352264404296
84,LR-0085,1.0,1.0,1.0,1.0,0.005709123611450195
85,LR-0086,1.0,1.0,1.0,1.0,0.006003808975219726
86,LR-0087,1.0,1.0,1.0,1.0,0.005999135971069336
87,LR-0088,1.0,1.0,1.0,1.0,0.005265235900878906
88,LR-0089,1.0,1.0,1.0,1.0,0.008305168151855469
89,LR-0090,1.0,1.0,1.0,1.0,0.006002378463745117
90,LR-0091,1.0,1.0,1.0,1.0,0.005508804321289062
91,LR-0092,1.0,1.0,1.0,1.0,0.006003475189208985
92,LR-0093,1.0,1.0,1.0,1.0,0.006003761291503906
93,LR-0094,1.0,1.0,1.0,1.0,0.008222436904907227
94,LR-0095,1.0,1.0,1.0,1.0,0.007096052169799805
95,LR-0096,1.0,1.0,1.0,1.0,0.009613943099975587
