,ID,Accuracy,F1-Score,Recall,Precision,Time (Sec)
0,MNB-0001,0.71875,0.5302070393374742,0.37413793103448273,1.0,0.01660914421081543
1,MNB-0002,1.0,1.0,1.0,1.0,0.009675550460815429
2,MNB-0003,0.58125,0.12277614858260018,0.06896551724137931,0.6,0.010548067092895509
3,MNB-0004,0.9125,0.8910390797183251,0.8049261083743842,1.0,0.009313106536865234
4,MNB-0005,0.709375,0.5040767468657182,0.3529556650246305,1.0,0.008981132507324218
5,MNB-0006,0.9,0.8724669851533722,0.7768472906403942,1.0,0.008920431137084961
6,MNB-0007,0.690625,0.4589527569094133,0.31157635467980294,1.0,0.008535385131835938
7,MNB-0008,0.61875,0.259019693317606,0.15246305418719214,1.0,0.010103130340576172
8,MNB-0009,0.71875,0.5302070393374742,0.37413793103448273,1.0,0.00700688362121582
9,MNB-0010,0.9,0.8724669851533722,0.7768472906403942,1.0,0.007707738876342773
10,MNB-0011,1.0,1.0,1.0,1.0,0.005377435684204101
11,MNB-0012,0.65,0.35569221628045156,0.22192118226600988,1.0,0.008474206924438477
12,MNB-0013,0.584375,0.13610948191593353,0.07586206896551724,0.8,0.008598136901855468
13,MNB-0014,0.85625,0.8047870225013082,0.6793103448275862,1.0,0.007797384262084961
14,MNB-0015,0.575,0.10009775171065494,0.05517241379310345,0.6,0.008637142181396485
15,MNB-0016,0.903125,0.8765200948668592,0.783743842364532,1.0,0.011537694931030273
16,MNB-0017,0.553125,0.013333333333333332,0.006896551724137931,0.2,0.010414314270019532
17,MNB-0018,0.55,0.0,0.0,0.0,0.008640623092651368
18,MNB-0019,0.703125,0.48956767869811346,0.33916256157635466,1.0,0.006478261947631836
19,MNB-0020,0.64375,0.34042905838571474,0.20812807881773399,1.0,0.006090402603149414
20,MNB-0021,0.796875,0.6994247264123039,0.5477832512315272,1.0,0.006651449203491211
21,MNB-0022,0.75625,0.6183678933678933,0.45738916256157636,1.0,0.005648231506347657
22,MNB-0023,0.9125,0.8910390797183251,0.8049261083743842,1.0,0.007251596450805664
23,MNB-0024,0.728125,0.5502341819774759,0.39458128078817734,1.0,0.005081701278686524
24,MNB-0025,0.5875,0.1485826001955034,0.08275862068965519,0.8,0.007201194763183594
25,MNB-0026,0.990625,0.9890838206627681,0.9788177339901478,1.0,0.006003904342651367
26,MNB-0027,0.63125,0.3020276120276121,0.1802955665024631,1.0,0.0072062969207763675
27,MNB-0028,0.646875,0.34825631884455416,0.21502463054187199,1.0,0.0061091423034667965
28,MNB-0029,0.921875,0.9030510230510231,0.825615763546798,1.0,0.009706974029541016
29,MNB-0030,1.0,1.0,1.0,1.0,0.007524299621582031
30,MNB-0031,0.784375,0.6758777178652956,0.5201970443349755,1.0,0.010609197616577148
31,MNB-0032,0.584375,0.13610948191593353,0.07586206896551724,0.8,0.007528924942016601
32,MNB-0033,0.959375,0.9522777222777223,0.9093596059113299,1.0,0.008849382400512695
33,MNB-0034,0.625,0.2797524409621184,0.16625615763546797,1.0,0.00789051055908203
34,MNB-0035,0.9625,0.9559118074907549,0.916256157635468,1.0,0.008841800689697265
35,MNB-0036,0.68125,0.43701655497321135,0.2908866995073892,1.0,0.0072005271911621095
36,MNB-0037,0.64375,0.34042905838571474,0.20812807881773399,1.0,0.007519674301147461
37,MNB-0038,0.55,0.0,0.0,0.0,0.00894613265991211
38,MNB-0039,0.940625,0.928171036510659,0.867487684729064,1.0,0.007282447814941406
39,MNB-0040,0.95625,0.9485114885114886,0.9024630541871922,1.0,0.007883501052856446
40,MNB-0041,0.690625,0.4605300684867248,0.31157635467980294,1.0,0.009924221038818359
41,MNB-0042,0.834375,0.7679338434560816,0.6307881773399014,1.0,0.008375835418701173
42,MNB-0043,0.603125,0.20584938050455293,0.11748768472906404,1.0,0.007063436508178711
43,MNB-0044,0.984375,0.9816617014233697,0.9647783251231526,1.0,0.00709381103515625
44,MNB-0045,0.55,0.0,0.0,0.0,0.0070017814636230465
45,MNB-0046,0.934375,0.9196938840335067,0.8534482758620688,1.0,0.007724142074584961
46,MNB-0047,0.734375,0.565073968910286,0.4083743842364532,1.0,0.007520484924316406
47,MNB-0048,0.55,0.0,0.0,0.0,0.009431934356689453
48,MNB-0049,0.575,0.10009775171065494,0.05517241379310345,0.6,0.0061092376708984375
49,MNB-0050,0.965625,0.9599756681583891,0.9233990147783253,1.0,0.006199979782104492
50,MNB-0051,1.0,1.0,1.0,1.0,0.006002616882324219
51,MNB-0052,0.58125,0.12277614858260018,0.06896551724137931,0.6,0.006552743911743164
52,MNB-0053,0.55,0.0,0.0,0.0,0.006055450439453125
53,MNB-0054,0.703125,0.48956767869811346,0.33916256157635466,1.0,0.0065094947814941405
54,MNB-0055,0.571875,0.08762463343108504,0.04827586206896552,0.6,0.007207059860229492
55,MNB-0056,0.71875,0.5270926198815913,0.37364532019704433,1.0,0.006827354431152344
56,MNB-0057,0.759375,0.6150035025665279,0.4635467980295567,1.0,0.0051079273223876955
57,MNB-0058,0.628125,0.29073728944696686,0.17315270935960592,1.0,0.006208562850952148
58,MNB-0059,0.590625,0.15892128112241963,0.0896551724137931,0.8,0.00630640983581543
59,MNB-0060,0.646875,0.34825631884455416,0.21502463054187199,1.0,0.006202220916748047
60,MNB-0061,0.978125,0.9742613824441035,0.9509852216748769,1.0,0.007221364974975586
61,MNB-0062,0.55,0.0,0.0,0.0,0.00750274658203125
62,MNB-0063,0.925,0.9078129278129279,0.8327586206896551,1.0,0.006797361373901367
63,MNB-0064,0.95625,0.9485114885114886,0.9024630541871922,1.0,0.007205677032470703
64,MNB-0065,0.95625,0.9485114885114886,0.9024630541871922,1.0,0.006398248672485352
65,MNB-0066,0.634375,0.3081939942720927,0.1869458128078818,1.0,0.005406618118286133
66,MNB-0067,0.603125,0.20584938050455293,0.11748768472906404,1.0,0.0063019275665283205
67,MNB-0068,0.659375,0.38239917976760085,0.24261083743842365,1.0,0.006651639938354492
68,MNB-0069,0.9625,0.9559118074907549,0.916256157635468,1.0,0.006950664520263672
69,MNB-0070,0.740625,0.5755812152870976,0.422167487684729,1.0,0.007304763793945313
70,MNB-0071,0.89375,0.8638839292895174,0.7630541871921184,1.0,0.006446695327758789
71,MNB-0072,0.953125,0.9446057646057646,0.8955665024630541,1.0,0.00794525146484375
72,MNB-0073,0.8625,0.8137307149274804,0.693103448275862,1.0,0.011406421661376953
73,MNB-0074,1.0,1.0,1.0,1.0,0.00791306495666504
74,MNB-0075,0.56875,0.07515151515151515,0.04137931034482759,0.6,0.0062102794647216795
75,MNB-0076,0.5625,0.05083333333333333,0.027586206896551724,0.4,0.007554054260253906
76,MNB-0077,0.975,0.9707526105142789,0.9440886699507389,1.0,0.007439565658569336
77,MNB-0078,0.95625,0.9485114885114886,0.9024630541871922,1.0,0.013106393814086913
78,MNB-0079,0.78125,0.6700191320067097,0.5133004926108374,1.0,0.00716090202331543
79,MNB-0080,1.0,1.0,1.0,1.0,0.007685136795043945
80,MNB-0081,0.625,0.2797524409621184,0.16625615763546797,1.0,0.011200475692749023
81,MNB-0082,0.9625,0.9559118074907549,0.916256157635468,1.0,0.007661151885986328
82,MNB-0083,0.959375,0.9522777222777223,0.9093596059113299,1.0,0.00748748779296875
83,MNB-0084,0.928125,0.9115791615791615,0.8396551724137931,1.0,0.010145425796508789
84,MNB-0085,0.76875,0.643819839308561,0.4852216748768473,1.0,0.006251335144042969
85,MNB-0086,0.775,0.6501320091593648,0.4985221674876847,1.0,0.007394075393676758
86,MNB-0087,0.96875,0.9636097533714217,0.930295566502463,1.0,0.007679796218872071
87,MNB-0088,0.965625,0.9599756681583891,0.9233990147783253,1.0,0.008098793029785157
88,MNB-0089,0.81875,0.741518621916369,0.5963054187192118,1.0,0.007246637344360351
89,MNB-0090,0.65625,0.372651280607937,0.23571428571428577,1.0,0.006939601898193359
90,MNB-0091,0.61875,0.25672458172458174,0.15221674876847288,1.0,0.009162282943725586
91,MNB-0092,0.55,0.0,0.0,0.0,0.006684255599975586
92,MNB-0093,0.890625,0.8596749307408962,0.7561576354679802,1.0,0.006565475463867187
93,MNB-0094,0.64375,0.3350686443665571,0.20763546798029556,1.0,0.005721235275268554
94,MNB-0095,0.621875,0.2687675924772699,0.15935960591133005,1.0,0.006010866165161133
95,MNB-0096,0.909375,0.8849472618955803,0.7975369458128079,1.0,0.008966827392578125
96,MNB-0097,0.55,0.0,0.0,0.0,0.007573175430297852
97,MNB-0098,0.55625,0.025806451612903226,0.013793103448275862,0.2,0.008000850677490234
98,MNB-0099,0.678125,0.4308854767491098,0.28399014778325127,1.0,0.008201503753662109
99,MNB-0100,0.55,0.0,0.0,0.0,0.0072002410888671875
