,ID,Accuracy,F1-Score,Recall,Precision,Time (Sec)
0,MNB-0001,0.9859338612016767,0.98660875676284,1.0,0.9737087064208397,0.013274383544921876
1,MNB-0002,1.0,1.0,1.0,1.0,0.010494184494018555
2,MNB-0003,0.9577394814469802,0.9611201226208334,1.0,0.9260274189087749,0.009617042541503907
3,MNB-0004,0.9929669306008384,0.9932478632478633,1.0,0.9866629619338706,0.010116243362426757
4,MNB-0005,0.9859338612016767,0.98660875676284,1.0,0.9737087064208397,0.00940256118774414
5,MNB-0006,0.991212544635926,0.9915671909789557,1.0,0.9833296286005371,0.0078067779541015625
6,MNB-0007,0.9788697407234903,0.98010878010878,1.0,0.9613823149088322,0.006928205490112305
7,MNB-0008,0.964772550846142,0.9674178081731191,1.0,0.9377279147406267,0.008536815643310547
8,MNB-0009,0.9824095637323398,0.9833312261119748,1.0,0.9674192652080776,0.006414222717285156
9,MNB-0010,0.9894581586710138,0.98991452991453,1.0,0.9801055848846902,0.007552528381347656
10,MNB-0011,1.0,1.0,1.0,1.0,0.008225631713867188
11,MNB-0012,0.9735910572892408,0.9753397786184671,1.0,0.9524633440947001,0.006216669082641601
12,MNB-0013,0.9594938674118925,0.9626674606748591,1.0,0.9288639573703132,0.004815244674682617
13,MNB-0014,0.9894581586710138,0.98991452991453,1.0,0.9801055848846902,0.010215568542480468
14,MNB-0015,0.955985095482068,0.9596217099224207,1.0,0.9233589431059706,0.007883310317993164
15,MNB-0016,0.9929669306008384,0.9932478632478633,1.0,0.9866629619338706,0.007357883453369141
16,MNB-0017,0.950721937587331,0.9551725419756721,1.0,0.9155034501239365,0.007195377349853515
17,MNB-0018,0.9365936966309579,0.943295314377729,1.0,0.8946982901262249,0.007202768325805664
18,MNB-0019,0.9859338612016767,0.98660875676284,1.0,0.9737087064208397,0.00922703742980957
19,MNB-0020,0.9718366713243285,0.9737670743668344,1.0,0.9495367567931128,0.008476781845092773
20,MNB-0021,0.9876882471665891,0.9882341011154571,1.0,0.9768287487264982,0.0074866294860839845
21,MNB-0022,0.9876882471665891,0.9882341011154571,1.0,0.9768287487264982,0.007667112350463867
22,MNB-0023,0.9929669306008384,0.9932478632478633,1.0,0.9866629619338706,0.007624578475952148
23,MNB-0024,0.9876882471665891,0.9882341011154571,1.0,0.9768287487264982,0.008702278137207031
24,MNB-0025,0.9630181648812297,0.9657111533053339,1.0,0.9343185028248587,0.009771919250488282
25,MNB-0026,1.0,1.0,1.0,1.0,0.006404590606689453
26,MNB-0027,0.9683123738549915,0.9706483218678341,1.0,0.9438217079530637,0.006142234802246094
27,MNB-0028,0.9718366713243285,0.9737670743668344,1.0,0.9495367567931128,0.005469989776611328
28,MNB-0029,0.9929669306008384,0.9932478632478633,1.0,0.9866629619338706,0.005272054672241211
29,MNB-0030,1.0,1.0,1.0,1.0,0.007202434539794922
30,MNB-0031,0.9876882471665891,0.9882341011154571,1.0,0.9768287487264982,0.006006717681884766
31,MNB-0032,0.9577394814469802,0.9611201226208334,1.0,0.9260274189087749,0.005903100967407227
32,MNB-0033,0.9982456140350877,0.9983193277310924,1.0,0.9966666666666667,0.007216358184814453
33,MNB-0034,0.9665424623505666,0.9691272098825208,1.0,0.9411177452491012,0.008414316177368163
34,MNB-0035,0.9982456140350877,0.9983193277310924,1.0,0.9966666666666667,0.005902767181396484
35,MNB-0036,0.9753454432541531,0.9769384779816971,1.0,0.955484337438274,0.006016874313354492
36,MNB-0037,0.9718366713243285,0.9737670743668344,1.0,0.9495367567931128,0.006004047393798828
37,MNB-0038,0.9401335196398074,0.9463525394356671,1.0,0.9002016930574737,0.007206344604492187
38,MNB-0039,0.9947213165657505,0.994957264957265,1.0,0.990052792442345,0.004804754257202148
39,MNB-0040,0.9964757025306629,0.9966099260216907,1.0,0.9932768361581921,0.006008338928222656
40,MNB-0041,0.9841639496972518,0.9849565704645918,1.0,0.9705393075137358,0.007208585739135742
41,MNB-0042,0.9876882471665891,0.9882341011154571,1.0,0.9768287487264982,0.0060081005096435545
42,MNB-0043,0.9683123738549915,0.9704849684058001,1.0,0.9432203389830509,0.007197761535644531
43,MNB-0044,1.0,1.0,1.0,1.0,0.00600743293762207
44,MNB-0045,0.945443254153082,0.9507025394356671,1.0,0.9076217357013967,0.006000423431396484
45,MNB-0046,0.9947213165657505,0.994957264957265,1.0,0.990052792442345,0.005997371673583984
46,MNB-0047,0.9876882471665891,0.9882341011154571,1.0,0.9768287487264982,0.006002950668334961
47,MNB-0048,0.9401335196398074,0.9463525394356671,1.0,0.9002016930574737,0.006641817092895508
48,MNB-0049,0.9577394814469802,0.9611201226208334,1.0,0.9260274189087749,0.007685279846191407
49,MNB-0050,1.0,1.0,1.0,1.0,0.006939601898193359
50,MNB-0051,1.0,1.0,1.0,1.0,0.005910396575927734
51,MNB-0052,0.9577394814469802,0.9611201226208334,1.0,0.9260274189087749,0.007692718505859375
52,MNB-0053,0.945443254153082,0.9507025394356671,1.0,0.9076217357013967,0.007732105255126953
53,MNB-0054,0.9859338612016767,0.98660875676284,1.0,0.9737087064208397,0.005901813507080078
54,MNB-0055,0.9542307095171557,0.9580991292772595,1.0,0.9206083603553878,0.006718158721923828
55,MNB-0056,0.9859338612016767,0.98660875676284,1.0,0.9737087064208397,0.006538867950439453
56,MNB-0057,0.9876882471665891,0.9882341011154571,1.0,0.9768287487264982,0.006399631500244141
57,MNB-0058,0.9683123738549915,0.9706483218678341,1.0,0.9438217079530637,0.006731367111206055
