,ID,Accuracy,F1-Score,Recall,Precision,Time (Sec)
0,GBC-0001,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.00840606689453125
1,GBC-0002,0.8732494954199659,0.8884315684315685,0.9794856808883694,0.8130949408511233,0.007683277130126953
2,GBC-0003,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.009010028839111329
3,GBC-0004,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.008091115951538086
4,GBC-0005,0.7605496040987425,0.7891626497142078,0.873115137346581,0.7217111245469686,0.010778713226318359
5,GBC-0006,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.010153770446777344
6,GBC-0007,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.009722185134887696
7,GBC-0008,0.8450240645862444,0.854217318686527,0.8834015195791933,0.8275544794188863,0.006938743591308594
8,GBC-0009,0.9806551777674274,0.9813684583066093,0.9897720631209819,0.9731618936294565,0.009271192550659179
9,GBC-0010,0.9101537028411737,0.916261593114465,0.9554646405610754,0.8803599984245146,0.007205963134765625
10,GBC-0011,1.0,1.0,1.0,1.0,0.009310674667358399
11,GBC-0012,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.008841991424560547
12,GBC-0013,0.9964601769911503,0.9966101694915255,1.0,0.9933333333333334,0.009821271896362305
13,GBC-0014,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.009966278076171875
14,GBC-0015,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.006006383895874023
15,GBC-0016,0.7340630336904208,0.765918192723187,0.845645821157218,0.7007293144393942,0.008403253555297852
16,GBC-0017,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.006150579452514649
17,GBC-0018,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.007833242416381836
18,GBC-0019,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.007807350158691407
19,GBC-0020,0.672380065207266,0.7302909659518092,0.8659848042080653,0.6344356803791299,0.007508325576782227
20,GBC-0021,0.9612637789163173,0.9629931927946973,0.9794856808883694,0.9472023590782387,0.008319759368896484
21,GBC-0022,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.009244441986083984
22,GBC-0023,0.8802670392796148,0.8862805312704498,0.9075978959672705,0.8665161882966501,0.010193634033203124
23,GBC-0024,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.009014511108398437
24,GBC-0025,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.008992433547973633
25,GBC-0026,0.9102002794597113,0.91567086663957,0.9487434248977207,0.8852093091334894,0.009358739852905274
26,GBC-0027,0.9876571960875641,0.9880909039124048,0.9898305084745763,0.9867741039177549,0.01080465316772461
27,GBC-0028,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.009618282318115234
28,GBC-0029,0.7411116286290949,0.7728054664244421,0.8559322033898307,0.7053685838457869,0.010915660858154297
29,GBC-0030,1.0,1.0,1.0,1.0,0.01190934181213379
30,GBC-0031,0.8221549448843348,0.8331092028701047,0.8627118644067796,0.8072938772490229,0.00958390235900879
31,GBC-0032,1.0,1.0,1.0,1.0,0.007016706466674805
32,GBC-0033,0.6284427883868965,0.694601209312024,0.8282875511396843,0.6035921480370092,0.009692811965942382
33,GBC-0034,0.5140816643378358,0.6790611201121951,1.0,0.5140816643378358,0.008405017852783202
34,GBC-0035,1.0,1.0,1.0,1.0,0.008834218978881836
